timestamp,util_pct,mem_used_mib,power_w,temp_c
1784968414,0,2979,117.55,40
1784968415,0,2979,117.59,40
1784968417,0,2979,117.55,40
1784968418,0,2979,117.26,40
1784968419,0,2979,117.44,40
1784968420,0,2979,117.13,40
1784968421,0,2979,117.52,40
1784968422,0,2979,117.11,40
1784968423,0,2979,117.33,40
1784968424,0,2979,117.25,40
1784968425,0,2979,117.04,40
1784968426,0,2979,117.20,40
1784968427,0,2979,116.93,40
1784968428,0,2979,117.19,40
1784968430,0,2979,116.92,40
1784968431,0,2979,117.03,40
1784968432,96,2979,199.51,42
1784968433,95,2979,279.54,43
1784968434,95,2979,283.01,44
1784968435,95,2979,280.74,44
1784968436,95,2979,277.22,45
1784968437,95,2979,281.32,45
1784968438,95,2979,277.96,45
1784968439,95,2979,285.53,45
1784968440,96,2979,279.27,45
1784968442,95,2979,274.18,46
1784968443,61,2979,192.13,43
1784968444,65,2979,158.36,43
1784968445,66,2979,159.16,42
1784968447,77,2979,156.32,42
1784968448,67,2979,161.13,42
1784968449,58,2979,155.23,42
1784968450,58,2979,154.15,42
1784968451,63,2979,157.57,42
1784968452,64,2979,156.43,42
1784968453,62,2979,155.57,42
1784968454,53,2979,152.40,42
1784968455,55,2979,151.36,42
1784968456,55,2979,149.39,42
1784968458,52,2979,153.20,42
1784968459,56,2979,155.27,42
1784968460,53,2979,150.28,42
1784968461,55,2979,155.55,42
1784968462,59,2979,154.13,42
1784968463,50,2979,151.24,42
1784968464,58,2979,156.85,42
1784968465,62,2979,151.76,42
1784968466,59,2979,153.52,42
1784968467,58,2979,151.84,42
1784968469,62,2979,151.36,42
1784968470,58,2979,152.54,41
1784968471,59,2979,153.26,41
1784968472,50,2979,149.68,41
1784968473,63,2979,149.71,41
1784968474,62,2979,147.94,41
1784968475,62,2979,150.37,41
1784968476,64,2979,151.70,41
1784968477,53,2979,150.57,41
1784968478,63,2979,149.71,41
1784968479,66,2979,149.85,41
1784968481,68,2979,149.18,41
1784968482,54,2979,148.40,41
1784968483,68,2979,149.40,41
1784968484,70,2979,148.97,41
1784968485,67,2979,150.46,41
1784968486,61,2979,147.50,41
1784968487,65,2979,145.28,41
1784968488,66,2979,149.94,41
1784968489,68,2979,148.11,41
1784968490,71,2979,148.25,41
1784968491,65,2979,149.13,41
1784968492,74,2979,151.27,41
1784968494,74,2979,148.88,41
1784968495,73,2979,151.06,41
1784968496,68,2979,154.33,41
1784968497,63,2979,152.76,41
1784968498,71,2979,156.45,41
1784968499,71,2979,159.07,41
1784968500,64,2979,155.73,41
1784968501,73,2979,155.38,41
1784968502,72,2979,157.87,41
1784968503,70,2979,155.52,41
1784968504,71,2979,153.37,41
1784968506,72,2979,154.43,41
1784968507,76,2979,154.62,41
1784968508,79,2979,154.36,41
1784968509,73,2979,154.47,41
1784968510,78,2979,154.25,41
1784968511,72,2979,152.06,41
1784968512,82,2979,157.47,41
1784968513,78,2979,152.13,41
1784968514,73,2979,153.17,41
1784968515,76,2979,151.54,41
1784968516,75,2979,152.75,41
1784968518,75,2979,154.66,41
1784968519,77,2979,155.98,41
1784968520,74,2979,155.17,41
1784968521,82,2979,153.63,41
1784968522,75,2979,152.77,41
1784968523,82,2979,151.48,41
1784968524,79,2979,156.95,41
1784968525,78,2979,151.25,41
1784968526,78,2979,153.76,41
1784968527,68,2979,155.27,41
1784968528,78,2979,153.41,41
1784968530,81,2979,154.68,41
1784968531,77,2979,149.65,41
1784968532,75,2979,156.66,41
1784968533,73,2979,155.40,41
1784968534,74,2979,153.49,41
1784968535,74,2979,153.51,41
1784968536,76,2979,155.02,41
1784968537,73,2979,150.46,41
1784968538,74,2979,152.20,41
1784968539,72,2979,153.06,41
1784968540,73,2979,152.25,41
1784968542,81,2979,151.55,41
1784968543,78,2979,153.98,41
1784968544,80,2979,151.52,41
1784968545,52,2979,141.38,41
1784968546,34,2979,134.23,40
1784968547,32,2979,133.54,40
1784968548,31,2979,133.10,40
1784968549,8,2979,123.16,40
1784968550,0,2979,117.41,40
1784968551,95,2979,259.93,43
1784968552,95,2979,277.92,44
1784968553,95,2979,282.63,44
1784968555,95,2979,282.53,45
1784968556,96,2979,285.63,45
1784968557,95,2979,282.37,45
1784968558,95,2979,281.21,45
1784968559,95,2979,282.52,46
1784968560,95,2979,282.59,46
1784968561,95,2979,280.64,46
1784968562,38,2979,176.97,42
1784968563,40,2979,128.44,42
1784968564,39,2979,128.82,42
1784968565,39,2979,127.87,41
1784968566,40,2979,126.72,41
1784968568,38,2979,125.08,41
1784968569,38,2979,128.13,41
1784968570,38,2979,127.94,41
1784968571,40,2979,127.62,41
1784968572,37,2979,127.38,41
1784968573,37,2979,127.27,41
1784968574,37,2979,126.83,41
1784968575,38,2979,127.02,41
1784968576,39,2979,128.00,41
1784968577,40,2979,127.03,41
1784968578,39,2979,127.40,40
1784968579,40,2979,127.91,40
1784968581,39,2979,127.67,40
1784968582,39,2979,127.42,40
1784968583,39,2979,127.56,40
1784968584,37,2979,126.96,40
1784968585,32,2979,127.02,40
1784968586,39,2979,126.12,40
1784968587,38,2979,126.31,40
1784968588,38,2979,126.52,40
1784968589,37,2979,126.01,40
1784968590,37,2979,126.41,40
1784968591,18,2979,121.97,40
1784968592,29,2979,122.18,40
1784968593,3,2979,121.36,40
1784968595,42,2979,121.94,40
1784968596,81,2979,150.54,40
1784968597,68,2979,157.18,41
1784968598,65,2979,157.81,41
1784968599,52,2979,152.86,41
1784968600,73,2979,160.26,41
1784968601,64,2979,155.69,41
1784968602,56,2979,149.31,41
1784968603,64,2979,156.73,41
1784968604,59,2979,153.97,41
1784968605,61,2979,151.30,41
1784968606,62,2979,151.97,41
1784968608,59,2979,152.66,41
1784968609,42,2979,147.69,41
1784968610,54,2979,147.74,41
1784968611,58,2979,150.57,41
1784968612,44,2979,148.36,41
1784968613,55,2979,154.01,41
1784968614,56,2979,151.05,40
1784968615,58,2979,146.35,40
1784968616,60,2979,149.55,40
1784968617,60,2979,148.73,40
1784968618,66,2979,149.65,40
1784968620,70,2979,145.33,40
1784968621,57,2979,147.20,40
1784968622,60,2979,146.66,40
1784968623,59,2979,147.04,40
1784968624,60,2979,142.69,40
1784968625,63,2979,145.33,40
1784968626,64,2979,148.07,40
1784968627,50,2979,145.18,40
1784968628,61,2979,147.10,40
1784968629,64,2979,145.63,40
1784968630,74,2979,145.62,40
1784968632,61,2979,145.42,40
1784968633,66,2979,147.30,40
1784968634,66,2979,148.09,40
1784968635,66,2979,150.26,40
1784968636,50,2979,148.05,40
1784968637,57,2979,147.88,40
1784968638,70,2979,152.08,40
1784968639,66,2979,149.46,40
1784968640,67,2979,148.55,40
1784968641,73,2979,152.05,40
1784968642,61,2979,146.67,40
1784968643,68,2979,147.62,40
1784968645,72,2979,149.93,40
1784968646,73,2979,150.53,40
1784968647,73,2979,151.11,40
1784968648,64,2979,151.82,40
1784968649,56,2979,150.16,40
1784968650,73,2979,152.15,41
1784968651,75,2979,153.54,41
1784968652,73,2979,153.87,41
1784968653,75,2979,155.59,40
1784968654,75,2979,156.59,41
1784968655,77,2979,158.11,41
1784968657,78,2979,159.04,41
1784968658,75,2979,160.17,41
1784968659,80,2979,159.85,41
1784968660,79,2979,162.41,41
1784968661,81,2979,160.77,41
1784968662,73,2979,160.16,41
1784968663,84,2979,159.79,41
1784968664,87,2979,161.54,41
1784968665,87,2979,164.69,41
1784968666,79,2979,159.49,41
1784968667,82,2979,161.60,41
1784968668,80,2979,160.56,41
1784968670,78,2979,162.12,41
1784968671,78,2979,158.90,41
1784968672,79,2979,160.43,41
1784968673,84,2979,163.06,41
1784968674,90,2979,162.77,41
1784968675,87,2979,157.77,41
1784968676,87,2979,161.73,41
1784968677,88,2979,159.06,41
1784968678,69,2979,161.14,41
1784968679,85,2979,161.53,41
1784968681,76,2979,161.33,41
1784968682,75,2979,158.04,41
1784968683,78,2979,157.88,41
1784968684,77,2979,163.59,41
1784968685,78,2979,159.68,41
1784968686,84,2979,158.40,41
1784968687,80,2979,158.00,41
1784968688,84,2979,159.44,41
1784968689,73,2979,159.51,41
1784968690,70,2979,146.94,41
1784968691,34,2979,138.45,41
1784968693,31,2979,136.62,40
1784968694,26,2979,128.25,40
1784968695,0,2979,117.96,40
1784968696,0,2979,117.06,40
1784968697,0,2979,117.29,40
1784968698,0,2979,116.98,40
1784968699,0,2979,117.16,40
1784968700,0,2979,116.99,40
1784968701,0,2979,116.80,40
1784968702,0,2979,117.13,40
1784968703,0,2979,116.90,39
1784968705,0,2979,117.09,39
1784968706,0,2979,116.79,39
1784968707,0,2979,116.75,39
1784968708,0,2979,117.00,39
1784968709,0,2979,116.82,39
1784968710,0,2979,116.94,39
1784968711,96,2979,229.76,42
1784968712,95,2979,281.79,43
