timestamp,util_pct,mem_used_mib,power_w,temp_c
1786949031,100,8388,182.94,46
1786949032,100,8388,183.17,46
1786949033,100,8388,184.37,46
1786949034,100,8388,182.26,46
1786949035,100,8388,180.14,46
1786949036,100,8388,181.79,46
1786949037,100,8388,180.24,46
1786949038,100,8388,182.16,46
1786949039,100,8388,180.56,46
1786949040,100,8388,183.00,46
1786949041,100,8388,182.93,46
1786949042,100,8388,183.47,46
1786949044,100,8388,182.54,46
1786949045,100,8388,180.91,46
1786949046,100,8388,177.78,46
1786949047,100,8388,178.29,46
1786949048,100,8388,180.41,46
1786949049,100,8388,177.21,46
1786949050,100,8388,179.26,46
1786949051,100,8388,176.33,46
1786949052,100,8388,177.42,46
1786949053,100,8388,177.55,46
1786949054,100,8388,176.90,46
1786949056,100,8388,178.95,46
1786949057,100,8388,175.66,45
1786949058,100,8388,175.87,45
1786949059,100,8388,174.21,45
1786949060,100,8388,175.37,45
1786949061,100,8388,175.21,45
1786949062,100,8388,169.73,45
1786949063,100,8388,169.85,45
1786949064,100,8388,177.94,45
1786949065,100,8388,178.16,45
1786949066,100,8388,183.42,45
1786949067,100,8388,180.85,45
1786949069,100,8388,176.10,45
1786949070,100,8388,181.46,45
1786949071,100,8388,176.54,45
1786949072,100,8388,181.96,45
1786949073,100,8388,183.01,45
1786949074,100,8388,185.28,45
1786949075,100,8388,183.57,45
1786949076,100,8388,179.77,45
1786949077,100,8388,178.32,45
1786949078,100,8388,179.32,45
1786949079,100,8388,181.89,45
1786949081,100,8388,180.85,45
1786949082,100,8388,183.43,45
1786949083,100,8388,181.89,45
1786949084,100,8388,181.46,45
1786949085,100,8388,181.55,45
1786949086,100,8388,182.77,45
1786949087,100,8388,183.17,45
1786949088,100,8388,181.24,45
1786949089,100,8388,177.76,45
1786949090,100,8388,176.20,45
1786949091,100,8388,172.94,45
1786949092,100,8388,174.91,45
1786949094,100,8388,173.68,45
1786949095,100,8388,173.60,45
1786949096,100,8388,172.18,45
1786949097,100,8388,173.70,45
1786949098,100,8388,172.49,45
1786949099,100,8388,173.74,45
1786949100,100,8388,175.44,45
1786949101,100,8388,173.00,45
1786949102,100,8388,170.80,45
1786949103,100,8388,169.43,44
1786949104,100,8388,168.20,44
1786949105,100,8388,169.70,44
1786949106,100,8388,168.29,44
1786949108,100,8388,169.50,44
1786949109,100,8388,172.69,44
1786949110,99,8388,165.78,44
1786949111,99,8388,165.08,44
1786949112,99,8388,162.01,44
1786949113,99,8388,161.07,44
1786949114,97,8388,160.90,44
1786949115,96,8388,157.85,44
1786949116,61,8388,151.06,43
1786949117,48,8388,138.74,43
1786949118,47,8388,139.25,43
1786949119,47,8388,138.82,43
1786949120,48,8388,138.69,43
1786949122,48,8388,138.73,43
1786949123,48,8388,138.57,43
1786949124,47,8388,138.82,43
1786949125,48,8388,138.53,43
1786949126,48,8388,138.73,42
1786949127,48,8388,138.52,42
1786949128,48,8388,138.72,42
1786949129,46,8388,138.83,42
1786949130,48,8388,136.36,42
1786949131,0,8388,118.41,42
1786949132,0,8388,118.33,42
1786949133,0,8388,118.29,41
1786949134,0,8388,118.21,41
1786949136,0,8388,117.90,41
1786949137,0,8388,118.12,41
1786949138,0,8388,117.88,41
1786949139,0,8388,118.14,41
1786949140,0,8388,117.86,41
1786949141,0,8388,117.80,41
1786949142,0,8388,117.94,41
1786949143,0,8388,117.71,41
1786949144,0,8388,117.94,41
1786949145,0,8388,117.61,41
1786949146,0,8388,117.80,41
1786949147,0,8388,117.53,41
1786949148,0,8388,117.74,41
1786949149,0,8388,117.70,41
1786949151,0,8388,117.68,40
1786949152,0,8388,117.59,40
1786949153,0,8388,117.37,40
1786949154,0,8388,117.50,40
1786949155,0,8388,117.31,40
1786949156,0,8388,117.53,40
1786949157,0,8388,117.25,40
1786949158,0,8388,117.61,40
1786949159,0,8388,117.26,40
1786949160,0,8388,117.46,40
1786949161,0,8388,117.18,40
1786949162,0,8388,117.43,40
1786949163,0,8388,117.14,40
1786949165,0,8388,117.40,40
1786949166,0,8388,117.00,40
1786949167,0,8388,117.27,40
1786949168,99,8388,263.62,43
1786949169,99,8388,275.49,44
1786949170,99,8388,280.89,44
1786949171,99,8388,276.17,44
1786949172,99,8388,281.18,45
1786949173,99,8388,276.65,45
1786949174,98,8388,278.54,45
1786949175,98,8388,279.14,45
1786949176,98,8388,280.40,45
1786949177,99,8388,277.20,46
1786949178,99,8388,275.45,46
1786949180,99,8388,281.19,46
1786949181,99,8388,280.25,46
1786949182,99,8388,277.17,46
1786949183,99,8388,278.80,46
1786949184,99,8388,282.39,46
1786949185,99,8388,278.30,46
1786949186,99,8388,280.46,46
1786949187,99,8388,279.00,47
1786949188,98,8388,281.63,47
1786949189,98,8388,280.22,47
1786949190,98,8388,281.41,47
1786949191,99,8388,278.89,47
1786949193,99,8388,276.48,47
1786949194,99,8388,278.02,47
1786949195,99,8388,283.92,47
1786949196,99,8388,280.36,47
1786949197,99,8388,280.21,47
1786949198,99,8388,284.87,47
1786949199,99,8388,282.70,48
1786949200,99,8388,282.42,47
1786949201,99,8388,279.78,48
1786949202,98,8388,282.96,48
1786949203,98,8388,277.38,48
1786949204,99,8388,281.86,48
1786949205,99,8388,283.86,48
1786949206,99,8388,275.21,48
1786949208,99,8388,281.60,48
1786949209,99,8388,279.31,48
1786949210,98,8388,278.37,48
1786949211,99,8388,282.35,48
1786949212,99,8388,278.43,48
1786949213,99,8388,279.64,48
1786949214,99,8388,277.29,48
1786949215,99,8388,279.96,48
1786949216,99,8388,284.13,48
1786949217,98,8388,276.03,48
1786949218,99,8388,284.48,48
1786949219,99,8388,277.11,49
1786949220,99,8388,278.71,48
1786949222,99,8388,278.37,49
1786949223,99,8388,282.36,49
1786949224,99,8388,281.82,49
1786949225,99,8388,282.90,49
1786949226,99,8388,278.76,49
1786949227,99,8388,281.65,49
1786949228,99,8388,282.28,49
1786949229,99,8388,280.14,49
1786949230,99,8388,280.37,49
1786949231,99,8388,279.62,49
1786949232,99,8388,283.76,49
1786949233,98,8388,280.11,49
1786949234,98,8388,280.30,49
1786949236,99,8388,280.78,49
1786949237,99,8388,284.58,49
1786949238,99,8388,282.42,49
1786949239,99,8388,278.64,49
1786949240,99,8388,279.14,49
1786949241,99,8388,282.63,49
